Pside_AnkleAngles,Pside_KneeAngles,Pside_HipAngles,Pside_PelvisAngles,Pside_GASnorm,Pside_RFnorm,Pside_VLnorm,Pside_BFnorm,Pside_STnorm,Pside_TAnorm,Pside_ERSnorm,Nside_AnkleAngles,Nside_KneeAngles,Nside_HipAngles,Nside_PelvisAngles,Nside_GASnorm,Nside_RFnorm,Nside_VLnorm,Nside_BFnorm,Nside_STnorm,Nside_TAnorm,Nside_ERSnorm
-1.4987928387013902,12.259414473856205,23.790415568714796,-0.031051229189398583,,,,,,,0.29726719257170026,-5.10877803097993,15.155160450048774,16.820952898540455,-0.22360638735611893,0.11772107183573817,0.37746821754186266,0.506166099982758,0.26556628577568425,0.22621694736994072,0.2422249765793165,0.24049197288258473
-1.5375325906316657,12.314874099521672,23.744911358130366,-0.04206438764298833,,,,,,,0.3005011376070707,-5.09572011782263,15.222426598312394,16.795496390859167,-0.2256465350912192,0.12138611242221693,0.37275999429933754,0.50231700641201,0.25754538997904586,0.22308216158664365,0.23839224701344175,0.23737149408367916
-1.5751895214872584,12.369186090016962,23.698548964274227,-0.053142296680980694,,,,,,,0.30475231658813096,-5.081627994494539,15.289143230159022,16.769860435512737,-0.22757532051411947,0.1254449633941523,0.36737229759632023,0.49953893996242477,0.25183826281858357,0.22319713334554436,0.2356604486926287,0.23495765462454568
-1.6117293002086301,12.422294715622977,23.651369737335155,-0.0642928427167551,,,,,,,0.3104511749850477,-5.066434273119917,15.355246387525291,16.743994840225966,-0.22939014776190012,0.12993386995809605,0.3634445150608836,0.49818034202694456,0.24908191873902338,0.2261802035758166,0.2350279703307684,0.23271852813388968
-1.6471175957362443,12.474144246620623,23.6034150275019,-0.07552391216369143,,,,,,,0.31742943551408054,-5.050071565823022,15.420672112347816,16.71784941272363,-0.2310884209716416,0.13512757108736262,0.3625193338300772,0.49889628353568843,0.24815603866594071,0.2307538077589235,0.23640318740819447,0.2299153060150486
-1.6813200770105627,12.5246789532908,23.55472618496324,-0.08684339143516932,,,,,,,0.32506792809012486,-5.032472484728113,15.485356446563225,16.691373960730534,-0.23266754428042433,0.14148374591674207,0.36504223705413824,0.5021790412728884,0.24735862923741603,0.23528171564222786,0.23909587606328309,0.2258974071746009
-1.7143024129720477,12.573843105914412,23.505344559907936,-0.09825916694456842,,,,,,,0.33241754021356024,-5.013569793997651,15.549235443643566,16.664518262243927,-0.23412493124324796,0.1492249688017202,0.3704594310497129,0.5079608295515649,0.24576376540004677,0.23877242644756355,0.24220373458568564,0.2204490804802175
-1.7462248195849561,12.62182252386728,23.455262377392444,-0.10974102893271646,,,,,,,0.3385602067261348,-4.993848515692583,15.612510419130379,16.637169067477142,-0.23550496289678127,0.15794588422773806,0.3772885953984193,0.5149079975196836,0.24361677014603775,0.24089325883603965,0.24478469993845728,0.21416344816660451
-1.7778320275468669,12.669504997475658,23.404795454758617,-0.12122456116132023,,,,,,,0.342880067376796,-4.972795923175941,15.67575460280832,16.60958471043966,-0.2368137194774729,0.1665788691312285,0.38435575319474163,0.5214580401803175,0.2416871287949233,0.2420893703691143,0.24620251912467708,0.20792026030000268
-1.8087923897873395,12.716507627210852,23.353786728453272,-0.13274870247423318,,,,,,,0.34560862541987375,-4.949793569562014,15.73886742179829,16.581939946037554,-0.23801502017455792,0.17382610698340986,0.39069366857247734,0.5269119244770549,0.24077109992462345,0.2432156197166103,0.24658677661201697,0.20244717588465364
-1.8385383482965814,12.762203439227852,23.301864907970586,-0.1443582055059488,,,,,,,0.34738161152155406,-4.924305282453364,15.801406592853374,16.554347450685764,-0.23906578996901093,0.17890473671540627,0.39579415085209474,0.531757315954876,0.24063827204412447,0.24493589665184412,0.2467022971736322,0.19810967111914812
