Pside_AnkleAngles,Pside_KneeAngles,Pside_HipAngles,Pside_PelvisAngles,Pside_GASnorm,Pside_RFnorm,Pside_VLnorm,Pside_BFnorm,Pside_STnorm,Pside_TAnorm,Pside_ERSnorm,Nside_AnkleAngles,Nside_KneeAngles,Nside_HipAngles,Nside_PelvisAngles,Nside_GASnorm,Nside_RFnorm,Nside_VLnorm,Nside_BFnorm,Nside_STnorm,Nside_TAnorm,Nside_ERSnorm
3.0267791320568054,30.846940609882996,29.38459652996943,6.230495874064476,0.17609234035794516,0.1918553448321986,0.12934410753628908,0.15313092757871521,0.1580008421576247,0.03131982548185525,0.1443542499607805,-7.664006957894614,3.578158508702835,13.09576650168552,3.868117982294301,0.37566962882724364,0.16932546841472182,0.5519892652870243,0.1257402754313456,0.049780382499063476,0.05491950647696457,0.1573667100283331
2.9612492206466903,30.778101289982786,29.265280166449926,6.238283699866391,0.1765199875378799,0.19073865768854067,0.12817464972592574,0.1568580739132009,0.16379422476350894,0.03412946041256334,0.1447151002918013,-7.639472027869399,3.646007252653033,13.055647692776347,3.8416593070405787,0.3861096201783893,0.17387601062145006,0.5452731319464534,0.1270915697818691,0.050323224902921626,0.05565813734919966,0.15497870008621872
2.897394013531873,30.710302264698054,29.14646706730106,6.24636791855279,0.17701931017466732,0.18656455261268523,0.1256723675195166,0.1587475828602714,0.16982259655593757,0.036486295113463414,0.14507392305566755,-7.614641272761862,3.7114106814878562,13.013953893278881,3.8154699274715087,0.3939212926097501,0.17790973198524862,0.5426572417310825,0.13009539289748126,0.0507468826147571,0.0571905998387336,0.15223800574177135
2.835186789862559,30.643598161740538,29.028268437497776,6.254712991893798,0.17678881343845668,0.18127567313078682,0.12372954653450648,0.16109192683178739,0.17160168231086528,0.038254293394533984,0.14362551529883918,-7.589436549443894,3.7739090355551346,12.97082901208419,3.7895552730180437,0.40199870434166957,0.17945228695821872,0.5488136443072625,0.13521091021541562,0.05097706610852283,0.05945187355299972,0.1520736654878919
2.7744939478773003,30.577820383908456,28.91052179412428,6.263296308977208,0.1774719941411037,0.1806650776998846,0.12415305595902215,0.16402579487202865,0.17217749043387334,0.039701543007587256,0.14237716768242328,-7.564011387052462,3.8334818781126767,12.926178644147528,3.7638723803616947,0.4081323525106172,0.178851060589072,0.5557417634436561,0.13954380781761044,0.051423994912616414,0.061299422936853025,0.15648174183613062
2.7149530748443165,30.511774704107307,28.79289482543852,6.272165371256487,0.17855720696664912,0.1862534291989236,0.1267357342695546,0.16716904419419218,0.17431889918692023,0.041055248216986404,0.14287112104438837,-7.538555713689435,3.8910130780569694,12.880154457936763,3.7384658980570418,0.4117096315323083,0.17887631169742957,0.5556910866778549,0.1424422493995934,0.052554997586448805,0.06180514867174019,0.1622575292522286
2.657247545278226,30.44711815524806,28.67624684996248,6.281406344288048,0.17903796867176536,0.19328200866732315,0.12971408392274358,0.17168507632837657,0.1757908194637465,0.0427003766151702,0.14304430008967325,-7.512278852436028,3.945919390838979,12.83243538091667,3.713421622787803,0.4162850564842785,0.1805688200506257,0.5490911010033004,0.14695759662965746,0.05392030057032474,0.06144437680228686,0.16511912131328454
2.602346901585458,30.3855170581454,28.561058203534092,6.291087177153925,0.1810424798550109,0.19703635027279484,0.13146325184448165,0.17901318413826436,0.1752141150018396,0.04478570591997217,0.1415716902200832,-7.484855071695888,3.99665887957679,12.782168095843778,3.688751279113777,0.4244976640948697,0.18433606613435624,0.5423338991243238,0.15380255939948798,0.05444506437572746,0.06143034568013363,0.16432815887226007
2.550506929972677,30.326671593077222,28.44703056231708,6.3012533432257465,0.18436561137137408,0.19809944841204985,0.13250116489640348,0.18785553087840293,0.1777085074594614,0.04665149677542816,0.13916267304888028,-7.4575040231964715,4.043011755043415,12.72932678528587,3.664541898806235,0.43429865825815284,0.18741725141490237,0.536508424519524,0.1594640289135484,0.05413262854276765,0.0617988837318892,0.16346226197211827
2.501710778936265,30.268906199526853,28.334291720695337,6.311931597861047,0.18606853970379347,0.20030755627807206,0.13269099805416412,0.1943944353552636,0.18545285369353715,0.04778657678574697,0.13690513585583824,-7.429468635816433,4.086038813558444,12.673823681373326,3.6409249502101284,0.44194108731295323,0.18733506138557246,0.5279406960252928,0.16285989764791797,0.05337745330847473,0.061987597878189984,0.16523552238249847
