Pside_AnkleAngles,Pside_KneeAngles,Pside_HipAngles,Pside_PelvisAngles,Pside_GASnorm,Pside_RFnorm,Pside_VLnorm,Pside_BFnorm,Pside_STnorm,Pside_TAnorm,Pside_ERSnorm,Nside_AnkleAngles,Nside_KneeAngles,Nside_HipAngles,Nside_PelvisAngles,Nside_GASnorm,Nside_RFnorm,Nside_VLnorm,Nside_BFnorm,Nside_STnorm,Nside_TAnorm,Nside_ERSnorm
-4.459308532092202,14.671719353386464,27.639206124984685,9.507024662712519,,,,,,,,-13.69624626347651,17.875613093364958,27.764482425171973,5.295622492034938,,,,,,,
-4.4526005367321835,14.68536833488046,27.57990356456018,9.500443152801749,,,,,,,,-13.594902885985041,17.9036774345379,27.715126127159305,5.297216430424178,,,,,,,
-4.444822183555425,14.700198396867533,27.52127787581188,9.49382123813459,,,,,,,,-13.493079268227492,17.93271951838244,27.666399730912108,5.298908281049658,,,,,,,
-4.43596355591154,14.716283159916307,27.463352447835547,9.487148463058496,,,,,,,,-13.39078494842031,17.962735538530463,27.61830398222061,5.30069905181429,,,,,,,
-4.426014737150136,14.733696244595402,27.40615066972695,9.480414371920915,,,,,,,,-13.28802946477992,17.99372168861382,27.570839626874996,5.302589750620986,,,,,,,
-4.414965810620822,14.752511271473447,27.34969593058184,9.473608509069306,,,,,,,,-13.184822355522764,18.025674162264398,27.524007410665465,5.304581385372659,,,,,,,
-4.402806859673207,14.772801861119069,27.294011619495993,9.466720418851112,,,,,,,,-13.081173158865274,18.058589153114067,27.477808079382218,5.306674963972221,,,,,,,
-4.389582643464665,14.794449154948573,27.2390187922812,9.459741130347956,,,,,,,,-12.977092986723312,18.092265292744987,27.432152779456164,5.308863489078827,,,,,,,
-4.375734070868414,14.816740964968444,27.184199779484416,9.452691272150828,,,,,,,,-12.872628223919408,18.1263138729048,27.38673359856591,5.311108348525905,,,,,,,
-4.361273085384446,14.839849745001823,27.129744152189286,9.445614963826321,,,,,,,,-12.767816157633902,18.161016130684825,27.341778473060945,5.313420709981932,,,,,,,
-4.345775358331475,14.864097190577718,27.076035558716626,9.43850754311118,,,,,,,,-12.662555537799541,18.196844431146197,27.297631423038393,5.315829650335054,,,,,,,
-4.328791620969379,14.889800364946383,27.02346139369107,9.431361572081025,,,,,,,,-12.556737522671042,18.234279972189857,27.254612614982694,5.3183649435339495,,,,,,,
-4.309872604558036,14.91727633135808,26.972409051737234,9.424169612811484,,,,,,,,-12.45025327050311,18.273803951716758,27.213042215378305,5.3210563635273,,,,,,,
-4.288556987405741,14.946947211724185,26.923224089364524,9.416924874849123,,,,,,,,-12.342996431166435,18.31572086164577,27.173166524791842,5.32393249261176,,,,,,,
-4.265039791429271,14.979559711048672,26.875535293841555,9.409616552682811,,,,,,,,-12.234854480456507,18.359299386244917,27.134670454808244,5.326978439123224,,,,,,,
-4.239988040923829,15.014517614530916,26.82851856271112,9.402203608759155,,,,,,,,-12.125790428663533,18.404461239131546,27.09738203997801,5.330175616583689,,,,,,,
-4.213619179040267,15.051888445674473,26.78246961385982,9.394578536074771,,,,,,,,-12.015870554529188,18.451238565046104,27.06138470215998,5.333529710248634,,,,,,,
-4.185532882574289,15.091697881790239,26.737720431898797,9.38675144861294,,,,,,,,-11.90508999321185,18.499639583466163,27.02699567192187,5.337036013958062,,,,,,,
-4.155092586697828,15.133909045593635,26.694626771849517,9.378767032141758,,,,,,,,-11.793411177182305,18.549682685266255,26.994380593367065,5.3406886249777985,,,,,,,
-4.121658566201156,15.178496181161867,26.65354138183451,9.370669934107019,,,,,,,,-11.680793536221143,18.60144487278578,26.96368302777915,5.344481197775573,,,,,,,
-4.084552023699117,15.226220356829598,26.614594761793537,9.36250213477824,,,,,,,,-11.567131887362462,18.65614497905408,26.9345169358326,5.34841315784293,,,,,,,
-4.044702494208054,15.276799796748541,26.577133806047957,9.354279462526291,,,,,,,,-11.452352804714392,18.714038176497308,26.906451691995244,5.3525552671371655,,,,,,,
-4.002433577924268,15.329604258126858,26.540592608466607,9.34599602273133,,,,,,,,-11.336474724492362,18.774853177518697,26.87955347448668,5.3569151952373835,,,,,,,
-3.958622366092533,15.384496150150552,26.50510422418931,9.337548948523846,,,,,,,,-11.219422867705768,18.838447540495775,26.854770734925776,5.361492522493372,,,,,,,
-3.9139710043647575,15.441321437106133,26.47069306735436,9.328902099167527,,,,,,,,-11.101201341426238,18.90454136019621,26.832690283118627,5.366280433829651,,,,,,,
-3.86854307943274,15.499725743028003,26.437400746221314,9.320088890207048,,,,,,,,-10.9818548291588,18.972660647053793,26.81338438568696,5.371243814062789,,,,,,,
-3.8221860531820373,15.559638854961108,26.405258066960183,9.311143918234531,,,,,,,,-10.861324335015338,19.043300559152883,26.79648958868845,5.376338896950962,,,,,,,
-3.7738994781727158,15.621522768068674,26.37424613527426,9.302147131158572,,,,,,,,-10.739546094670871,19.117092983515402,26.78117727758549,5.381575936281497,,,,,,,
-3.7223851699108583,15.6861798601716,26.3444474627364,9.293159167677972,,,,,,,,-10.616576778704639,19.19378153922096,26.76708978683358,5.386986195573475,,,,,,,
-3.6679155759766395,15.753075090500948,26.315732550534605,9.284185111874704,,,,,,,,-10.49250060599115,19.273124239439724,26.75426289957778,5.392568082929967,,,,,,,
-3.610329167184267,15.821596715024961,26.28792605930812,9.275147832672863,,,,,,,,-10.367235395977344,19.355037101695352,26.743393690254823,5.398313896505119,,,,,,,
-3.5508350954261214,15.891119995490863,26.260788104417184,9.266012998640267,,,,,,,,-10.240733470628465,19.439479320231467,26.735254750675384,5.404238180921759,,,,,,,
-3.4904607918263717,15.960988740168355,26.23412024044899,9.256787513754285,,,,,,,,-10.113012503431252,19.52645213481156,26.729882277045274,5.410312776506433,,,,,,,
