Pside_AnkleAngles,Pside_KneeAngles,Pside_HipAngles,Pside_PelvisAngles,Pside_GASnorm,Pside_RFnorm,Pside_VLnorm,Pside_BFnorm,Pside_STnorm,Pside_TAnorm,Pside_ERSnorm,Nside_AnkleAngles,Nside_KneeAngles,Nside_HipAngles,Nside_PelvisAngles,Nside_GASnorm,Nside_RFnorm,Nside_VLnorm,Nside_BFnorm,Nside_STnorm,Nside_TAnorm,Nside_ERSnorm
3.216000678916745,15.679592492570022,30.868522047722987,3.2286935712493263,0.06969687224757681,0.32640283400442116,0.38714325731466054,0.7834914196584495,0.33684258865347255,0.3746769082930151,0.26784730208003427,2.7105959567102436,16.394398526832347,31.637387140637273,3.0479961447030073,0.08205955761458572,0.39020443486229917,0.3575037986172768,0.860865003565759,0.7542325938799259,0.6606856983105983,0.41704139668402684
3.0416749709669184,15.863074741236437,30.862682110086727,3.2124507212165683,0.069790327922952,0.3217655877775986,0.3813436055582809,0.7884622114390073,0.3411195538504786,0.3741962426021268,0.2621206309373951,2.531265550304628,16.548755571855583,31.64128789508242,3.050318267448282,0.08159225723876731,0.39417914113090236,0.36255048841669046,0.8522917060918802,0.7476822283570743,0.6572323578190101,0.4092414689646912
2.8689757268069385,16.045847855429518,30.856370250909006,3.196204302994465,0.07016611640792836,0.3178828730880054,0.37678629077008025,0.7919230641890175,0.3428171072582414,0.37398366642407205,0.25840225122312227,2.3531036262337883,16.702682399584482,31.64481479646751,3.0526532195049323,0.08129692306067943,0.3990256987286293,0.36916160390481084,0.8425475095471309,0.7405078435636798,0.6552457485566021,0.40135081215587814
2.697930515773628,16.227907250385442,30.84961595199074,3.1799543643353996,0.07084839336614078,0.3148945481609906,0.373685251844949,0.7946626650031692,0.3412526588114701,0.3745740144632131,0.25668268862736493,2.176124201029797,16.856176976077883,31.647953324904996,3.055001054630298,0.0811680601721522,0.4050846559082741,0.37681812078662114,0.8325809804182854,0.7337209467185686,0.6550462214864957,0.39433409526594493
2.5285669072038117,16.40924834134039,30.84244869513287,3.1637009529917535,0.0717753796811486,0.31273840624229193,0.37237730808260894,0.7973923001796995,0.3366019103360575,0.37659716912634433,0.2565458653391102,2.000341291224726,17.009237267394607,31.65068896050733,3.057361826581716,0.08114177402836006,0.4124592309463999,0.38488456122310616,0.8229555364261818,0.7281723742563411,0.6561287640482705,0.38872978517155976
2.3609124704343105,16.589866543530544,30.834897962136314,3.1474441167159113,0.07285037187419875,0.31150103147033564,0.3730570803624538,0.8003974276232292,0.3299188283889756,0.38031111779124066,0.25787924177644983,1.8257689133506467,17.161861239593495,31.65300718338697,3.0597355891165243,0.0811324603168545,0.42124327638290604,0.3929345332265063,0.8138222048340961,0.7244385497529912,0.6571965404565684,0.3851251592613789
2.1949947748019487,16.769757272192077,30.826993234802014,3.1311839032602538,0.07391114681330109,0.3111702149724005,0.3753489371563521,0.8035009036040602,0.32283363055885755,0.38553482761972074,0.25988945856289797,1.6524210839396318,17.314046858733374,31.654893473656365,3.0621223959920614,0.08108210304736797,0.4312970437158146,0.40067930011124675,0.8048190961948429,0.7226773457475457,0.6577559392008256,0.38314855387959695
2.0308413896435495,16.94891594256116,30.81876399493088,3.1149203603771647,0.07490311837523832,0.311713297743516,0.3784120170053534,0.8063090167466641,0.3169670290228617,0.39171916643766364,0.26207968026967393,1.4803118195237535,17.46579209087308,31.656333311427964,3.064522300965665,0.08100071013984503,0.44239191294766445,0.40831337202573414,0.7958862432073839,0.7225036760967511,0.6562766576516775,0.3824357997898137
1.8684798842959351,17.127337969873984,30.810239724323853,3.098653535819027,0.07575361542344362,0.3131058468398566,0.3816105866878961,0.8085141873424829,0.3135231902575913,0.3980532488851341,0.26412666110307303,1.309455136635083,17.617094902071436,31.657312176814237,3.066935357794674,0.08095774495961533,0.45446435748423597,0.41619923253872815,0.7865570560375723,0.722909724390689,0.6525920102459196,0.3823228904461141
1.7079378280959299,17.305018769366725,30.80144990478186,3.0823834773382224,0.07644645995667528,0.3154482126386604,0.3836953327337011,0.8100148960244095,0.3130296616077955,0.40393700688134565,0.26570976126840634,1.1398650518056934,17.767953258387287,31.65781554992762,3.069361620236425,0.08103916646918152,0.46759689753446076,0.4250912964882514,0.776878894188562,0.7224361796613796,0.6469588262924523,0.3822277015962739
1.549124425571275,17.481997041561765,30.7923792205758,3.0661101609030585,0.07697855582832064,0.3186953853599506,0.3840674947995302,0.8107697509050212,0.31550753563438233,0.408986624336138,0.2670993940876336,0.9713703637670481,17.918444080207756,31.657928565811204,3.071800962742826,0.08134336683715157,0.4818135704609957,0.43548905529845083,0.7663937724915049,0.7193865375203425,0.6402379453108594,0.38187151484867415
1.3908129125317972,17.658736679044612,30.782360493227554,3.049829160376708,0.07733953869918071,0.3235175496629155,0.3826328536610992,0.8106819816268508,0.32011995886336836,0.41323682120927674,0.2681159586461728,0.8032029118561343,18.0688126349601,31.657771591722174,3.0742489708450202,0.08189465229959966,0.49692739139315223,0.4475203974911683,0.7551862674212223,0.7126052546547056,0.6335233481453125,0.38117129834927377
1.2330736602163055,17.835197484068235,30.77121758658041,3.033540172503429,0.07752471391608036,0.3305747519860413,0.3805617339510749,0.8092246178962541,0.32582613768991747,0.4171651794331764,0.2691194177375296,0.6355450161697842,18.21897468502675,31.657282602349937,3.076705674967606,0.0826812096676375,0.5121939101028039,0.4608139166558163,0.7433412746133627,0.7015552008251802,0.628017286802788,0.38034373851659065
