Pside_AnkleAngles,Pside_KneeAngles,Pside_HipAngles,Pside_PelvisAngles,Pside_GASnorm,Pside_RFnorm,Pside_VLnorm,Pside_BFnorm,Pside_STnorm,Pside_TAnorm,Pside_ERSnorm,Nside_AnkleAngles,Nside_KneeAngles,Nside_HipAngles,Nside_PelvisAngles,Nside_GASnorm,Nside_RFnorm,Nside_VLnorm,Nside_BFnorm,Nside_STnorm,Nside_TAnorm,Nside_ERSnorm
-0.33827004518014303,18.761634311086578,32.649600940064005,13.796039925000823,,,,,,,,0.10309111240998325,21.488545867295105,32.554556031770375,11.550153996272234,,,,,,,
-0.3379377910033543,18.80298444911832,32.62685238939479,13.790553368426114,,,,,,,,0.10824335477256991,21.5442728573861,32.525408978798154,11.543716865963788,,,,,,,
-0.3366730502859093,18.84476594099811,32.604358381854254,13.785101942521766,,,,,,,,0.11380453813619246,21.599808220824908,32.495914197764456,11.53724155673274,,,,,,,
-0.33451574860203065,18.88695788746977,32.58213096621697,13.7796857202984,,,,,,,,0.11976704747153584,21.655150283511144,32.46607846906136,11.530728954129822,,,,,,,
-0.3315058115259408,18.929539389277117,32.56018219125754,13.774304774766644,,,,,,,,0.12612326774928476,21.710297371344428,32.43590857308092,11.52417994370577,,,,,,,
-0.3276831646318622,18.972489547163974,32.538524105750525,13.768959178937115,,,,,,,,0.13286558394012413,21.765247810224377,32.40541129021522,11.517595411011316,,,,,,,
-0.32308773349401737,19.01578746187416,32.51716875847053,13.76364900582044,,,,,,,,0.13998638101473862,21.819999926050603,32.37459340085632,11.510976241597197,,,,,,,
-0.31775944368662895,19.059412234151495,32.496128198192125,13.75837432842724,,,,,,,,0.14747804394381328,21.874552044722723,32.34346168539628,11.504323321014141,,,,,,,
-0.3117382207839192,19.103342964739795,32.47541447368991,13.753135219768136,,,,,,,,0.15533278144479482,21.928902765848147,32.31202294451715,11.497637551327998,,,,,,,
-0.3051004682561671,19.147602124904758,32.45487262490106,13.747921426251754,,,,,,,,0.16349441530395403,21.983129145956543,32.28031262031027,11.490923437184636,,,,,,,
-0.29773933463772934,19.192248753128247,32.43428881851005,13.742720388675384,,,,,,,,0.1719194150270497,22.03731021098719,32.24835637348261,11.484183135808932,,,,,,,
-0.2895113030470406,19.23731747772787,32.41380890871829,13.737543538767508,,,,,,,,0.180687999358519,22.091369060856067,32.21609698374525,11.477409718163692,,,,,,,
